/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_47_904.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_47_904.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_47_904.jpg, 0, 0, 0, 7.901821E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_48_005.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_48_005.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_48_005.jpg, 0, 0, 0, 7.86357E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_48_105.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_48_105.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_48_105.jpg, 0, 0, 0, 7.871805E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_48_207.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_48_207.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_48_207.jpg, 0, 0, 0, 7.879741E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_48_307.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_48_307.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_48_307.jpg, 0, 0, 0, 7.855242E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_48_410.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_48_410.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_48_410.jpg, 0, 0, 0, 7.842316E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_48_524.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_48_524.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_48_524.jpg, 0, 0, 0, 7.864111E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_48_624.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_48_624.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_48_624.jpg, 0, 0, 0, 8.235931E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_48_741.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_48_741.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_48_741.jpg, 0, 0, 0, 7.849954E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_48_843.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_48_843.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_48_843.jpg, 0, 0, 0, 7.835051E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_48_959.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_48_959.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_48_959.jpg, 0, 0, 0, 7.835349E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_49_075.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_49_075.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_49_075.jpg, 0, 0, 0, 7.841485E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_49_208.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_49_208.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_49_208.jpg, 0, 0, 0, 7.840572E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_49_329.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_49_329.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_49_329.jpg, 0, 0, 0, 7.817411E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_49_446.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_49_446.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_49_446.jpg, 0, 0, 0, 7.969407E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_49_559.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_49_559.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_49_559.jpg, 0, 0, 0, 7.82489E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_49_676.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_49_676.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_49_676.jpg, 0, 0, 0, 7.842667E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_49_778.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_49_778.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_49_778.jpg, 0, 0, 0, 7.85052E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_49_903.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_49_903.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_49_903.jpg, 0, 0, 0, 7.988358E-05
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_50_022.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_50_022.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_50_022.jpg, 0, 0.3277588, 0, 0.2780286
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_50_139.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_50_139.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_50_139.jpg, 0, 0.678714, 0, 0.9462492
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_50_274.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_50_274.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_50_274.jpg, 0, 1, 0, 2.436454
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_50_367.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_50_367.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_50_367.jpg, 0, 1, 0, 3.619663
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_50_486.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_50_486.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_50_486.jpg, 0, 1, 0, 5.023499
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_50_600.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_50_600.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_50_600.jpg, 0, 1, 0, 6.409122
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_50_715.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_50_715.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_50_715.jpg, 0, 1, 0, 7.778648
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_50_829.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_50_829.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_50_829.jpg, 0, 1, 0, 8.907739
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_50_930.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_50_930.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_50_930.jpg, 0, 1, 0, 10.02571
/home/hanu/source/ai/track_self_drive/IMG/center_2019_12_10_01_36_51_064.jpg, /home/hanu/source/ai/track_self_drive/IMG/left_2019_12_10_01_36_51_064.jpg, /home/hanu/source/ai/track_self_drive/IMG/right_2019_12_10_01_36_51_064.jpg, 0, 1, 0, 11.67107
